supermarket,name,price,image_url,url,barcode
Tienda Inglesa,Cocoa COPACABANA 500 gr,328.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P002578-1.jpg?20260210100427,Cocoa-COPACABANA-500-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/cocoa-copacabana-500-gr.producto?23585,,42",7613035320710
Tienda Inglesa,Galletas HOGAREÑAS Mix de Cereales 528 gr,133.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P190454-1.jpg?20220705194926,Galletas-HOGAREnAS-Mix-de-Cereales-528-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletas-hogarenas-mix-de-cereales-528-gr.producto?46964,,42",7790040126800
Tienda Inglesa,Galletas CHOCOLINAS Bagley 265 g,75.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P200041-3.jpg?20260121105741,Galletas-CHOCOLINAS-Bagley-265-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletas-chocolinas-bagley-265-g.producto?12511,,42",7790040111004
Tienda Inglesa,Galleta FAMOSA María Mini 300 gr,92.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P160714-1.jpg?20250916120712,Galleta-FAMOSA-Maria-Mini-300-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galleta-famosa-maria-mini-300-gr.producto?10175,,42",7730110000463
Tienda Inglesa,Galleta Lulu con Chantilly FAMOSA 115 gr,43.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P110852-1.jpg?20250916120712,Galleta-Lulu-con-Chantilly-FAMOSA-115-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galleta-lulu-con-chantilly-famosa-115-gr.producto?7698,,42",7730110331932
Tienda Inglesa,Puré de Tomate MUTTI Passata 700 g    Antes,159.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P280214-2.jpg?20250314134953,Pure-de-Tomate-MUTTI-Passata-700-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/pure-de-tomate-mutti-passata-700-g.producto?210784,,42",80042563
Tienda Inglesa,Lentejas LA ABUNDANCIA 450 g,109.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P001696-2.jpg?20250429124338,Lentejas-LA-ABUNDANCIA-450-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/lentejas-la-abundancia-450-g.producto?714,,42",7730195003366
Tienda Inglesa,Fideos Penne Rigate BARILLA 500 gr,159.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P066932-1.jpg?20250822170738,Fideos-Penne-Rigate-BARILLA-500-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/fideos-penne-rigate-barilla-500-gr.producto?100510,,42",8076802085738
Tienda Inglesa,Mayonesa HELLMANN'S Tipo Casera 445 g    Antes,133.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P469934-1.jpg?20220930211951,Mayonesa-HELLMANN%27S-Tipo-Casera-445-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-tipo-casera-445-g.producto?391521,,42",7794000005143
Tienda Inglesa,Arroz SAMAN Don Ruggero Carnaroli 1 Kg,160.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P210785-1.jpg?20210520030030,Arroz-SAMAN-Don-Ruggero-Carnaroli-1-Kg-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/arroz-saman-don-ruggero-carnaroli-1-kg.producto?13435,,42",7730115000215
Tienda Inglesa,Alfajor de Nieve Pack PORTEZUELO x 6 Unidades,113.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P042924-1.jpg?20220425093012,Alfajor-de-Nieve-Pack-PORTEZUELO-x-6-Unidades-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/alfajor-de-nieve-pack-portezuelo-x-6-unidades.producto?5089,,42",7730236000453
Tienda Inglesa,Mermelada Dietética Sabor Durazno LOS NIETITOS Pote 400 gr,161.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P389478-2.jpg?20200116141039,Mermelada-Dietetica-Sabor-Durazno-LOS-NIETITOS-Pote-400-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mermelada-dietetica-sabor-durazno-los-nietitos-pote-400-gr.producto?315906,,42",7730124000602
Tienda Inglesa,Mayonesa HELLMANN'S Doypack 950 g    Antes,179.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P020675-1.jpg?20231227100014,Mayonesa-HELLMANN%27S-Doypack-950-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-doypack-950-g.producto?23628,,42",7794000004849
Tienda Inglesa,Café Instantáneo BRACAFÉ 170 g,399.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P003179-1.jpg?20210310195259,Cafe-Instantaneo-BRACAF-170-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/cafe-instantaneo-bracafe-170-g.producto?214,,42",7613035511590
Tienda Inglesa,Yerba TIENDA INGLESA 1 Kg    Antes,139.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P524116-1.jpg?20220518103419,Yerba-TIENDA-INGLESA-1-Kg-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/yerba-tienda-inglesa-1-kg.producto?1524116,,42",7730127010462
Tienda Inglesa,Aceite de Girasol VALLE DEL SOL 900 ml,93.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P495934-1.jpg?20210409103128,Aceite-de-Girasol-VALLE-DEL-SOL-900-ml-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/aceite-de-girasol-valle-del-sol-900-ml.producto?416081,,42",7730127007974
Tienda Inglesa,Galletas EL TRIGAL de Coco 200 gr,76.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P001520-1.jpg?20210423152203,Galletas-EL-TRIGAL-de-Coco-200-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletas-el-trigal-de-coco-200-gr.producto?23524,,42",7730116113136
Tienda Inglesa,Té HORNIMANS x 50 Sobres    Antes,165.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P003023-1.jpg?20170830115412,Te-HORNIMANS-x-50-Sobres-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/te-hornimans-x-50-sobres.producto?1492,,42",7730261000022
Tienda Inglesa,Mayonesa HELLMANN'S Doypack 475 g    Antes,95.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P041542-1.jpg?20220930210420,Mayonesa-HELLMANN%27S-Doypack-475-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mayonesa-hellmanns-doypack-475-g.producto?5029,,42",7794000004832
Tienda Inglesa,Tapas para Pascualina Redondas Tipo Casera AVANTI 350 gr    Antes,132.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P034313-2.jpg?20220228164757,Tapas-para-Pascualina-Redondas-Tipo-Casera-AVANTI-350-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/tapas-para-pascualina-redondas-tipo-casera-avanti-350-gr.producto?3847,,42",7730927020494
Tienda Inglesa,Mayonesa URUGUAY 500 ml    Antes,83.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P456854-1.jpg?20240129130121,Mayonesa-URUGUAY-500-ml-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mayonesa-uruguay-500-ml.producto?377978,,42",7730132000779
Tienda Inglesa,Huevos Colorados de Gallinas Alimentadas con Maíz Orgánico PRODHIN x 1...,348.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P447685-1.jpg?20200401142517,Huevos-Colorados-de-Gallinas-Alimentadas-con-Maiz-Organico-PRODHIN-x-12-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/huevos-colorados-de-gallinas-alimentadas-con-maiz-organico-prodhin-x-12.producto?368405,,42",7730239000511
Tienda Inglesa,Galletas Al Agua TIENDA INGLESA 430 gr,92.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P142525-2.jpg?20260128125757,Galletas-Al-Agua-TIENDA-INGLESA-430-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletas-al-agua-tienda-inglesa-430-gr.producto?9326,,42",7730127004454
Tienda Inglesa,Caldo KNORR de Carne x 12 Cubos,131.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P057487-1.jpg?20230410180020,Caldo-KNORR-de-Carne-x-12-Cubos-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-de-carne-x-12-cubos.producto?5570,,42",7730343001428
Tienda Inglesa,Aceite de Arroz SAMAN 900 ml,167.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P129086-1.jpg?20211127110024,Aceite-de-Arroz-SAMAN-900-ml-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/aceite-de-arroz-saman-900-ml.producto?8637,,42",7730115000130
Tienda Inglesa,Aceite de Girasol NATURA 3 L,408.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P030360-1.jpg?20220816000017,Aceite-de-Girasol-NATURA-3-L-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/aceite-de-girasol-natura-3-l.producto?30245,,42",7790272001036
Tienda Inglesa,Papas Fritas RUFFLES Original 230 gr,212.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P522880-2.jpg?20220408125839,Papas-Fritas-RUFFLES-Original-230-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/papas-fritas-ruffles-original-230-gr.producto?1522880,,42",7802000015359
Tienda Inglesa,Café Glaseado TIENDA INGLESA 500 g,486.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P022794-1.jpg?20220425093012,Cafe-Glaseado-TIENDA-INGLESA-500-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/cafe-glaseado-tienda-inglesa-500-g.producto?2101,,42",7730127002283
Tienda Inglesa,Garbanzos CIDACOS Extra 570 g,177.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P047072-2.jpg?20231214161735,Garbanzos-CIDACOS-Extra-570-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/garbanzos-cidacos-extra-570-g.producto?5254,,42",8410313325516
Tienda Inglesa,Almidón de Maíz LA ABUNDANCIA  400g,75.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P055633-1.jpg?20170830115449,Almidon-de-Maiz-LA-ABUNDANCIA-400g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/almidon-de-maiz-la-abundancia-400g.producto?5495,,42",7730195000648
Tienda Inglesa,Pulpa de Tomate GOURMET sin Sal 1.010 Kg    Antes,79.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P142908-1.jpg?20220111155842,Pulpa-de-Tomate-GOURMET-sin-Sal-1.010-Kg-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/pulpa-de-tomate-gourmet-sin-sal-1.010-kg.producto?9342,,42",7730306001427
Tienda Inglesa,Papas Fritas LAY'S Stax sabor Crema y Cebolla 155 g    Antes,169.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P182485-1.jpg?20200420120416,Papas-Fritas-LAY%27S-Stax-sabor-Crema-y-Cebolla-155-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/papas-fritas-lays-stax-sabor-crema-y-cebolla-155-g.producto?53933,,42",7501011178878
Tienda Inglesa,Grisines MIA Italianos 130g,166.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P322153-1.jpg?20240716190038,Grisines-MIA-Italianos-130g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/grisines-mia-italianos-130g.producto?250736,,42",7730988510279
Tienda Inglesa,Salsa Kétchup HEINZ Doypack 620 g    Antes,157.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P379684-3.jpg?20250203133143,Salsa-Ketchup-HEINZ-Doypack-620-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/salsa-ketchup-heinz-doypack-620-g.producto?306411,,42",608875005146
Tienda Inglesa,"Mix de Frutos Secos Maní, Nuez Pecan, Castañas de Cajú y Almendras TIE...",187.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P051232-1.jpg?20210402160101,Mix-de-Frutos-Secos-Mani-Nuez-Pecan-Castanas-de-Caju-y-Almendras-TIENDA-INGLESA-150-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mix-de-frutos-secos-mani-nuez-pecan-castanas-de-caju-y-almendras-tienda-inglesa-150-gr.producto?243337,,42",7730127006618
Tienda Inglesa,Tapas para Empanadas Tipo Casera AVANTI x 20 Tapas 600 gr,223.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P035717-2.jpg?20220228165138,Tapas-para-Empanadas-Tipo-Casera-AVANTI-x-20-Tapas-600-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/tapas-para-empanadas-tipo-casera-avanti-x-20-tapas-600-gr.producto?4114,,42",7730927020548
Tienda Inglesa,Pasas de Uva LA ABUNDANCIA  sin Semillas 250g,179.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P004008-1.jpg?20221201150049,Pasas-de-Uva-LA-ABUNDANCIA-sin-Semillas-250g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/pasas-de-uva-la-abundancia-sin-semillas-250g.producto?249,,42",7730195000136
Tienda Inglesa,Café Instantáneo BRACAFÉ Sachet 170 g,288.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P495767-2.jpg?20250310124812,Cafe-Instantaneo-BRACAF-Sachet-170-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/cafe-instantaneo-bracafe-sachet-170-g.producto?415936,,42",7613287098474
Tienda Inglesa,Fideos Spaghettini Nº 3 BARILLA 500 gr,159.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P275028-1.jpg?20250822170738,Fideos-Spaghettini-N-3-BARILLA-500-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/fideos-spaghettini-n-3-barilla-500-gr.producto?69053,,42",8076800195033
Tienda Inglesa,Chocolate para Taza AGUILA 100 gr,91.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P083918-1.jpg?20210319155457,Chocolate-para-Taza-AGUILA-100-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/chocolate-para-taza-aguila-100-gr.producto?6422,,42",7790407031013
Tienda Inglesa,Pack Huevos Colorados PRODHIN x 15 Unidades,279.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P041796-1.jpg?20201015112635,Pack-Huevos-Colorados-PRODHIN-x-15-Unidades-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/pack-huevos-colorados-prodhin-x-15-unidades.producto?5038,,42",7730239000023
Tienda Inglesa,Lomos de Atún RÍO DE LA PLATA al Natural 170 g    Antes,104.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P079638-2.jpg?20221027152814,Lomos-de-Atun-RO-DE-LA-PLATA-al-Natural-170-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/lomos-de-atun-rio-de-la-plata-al-natural-170-g.producto?6261,,42",7730205041678
Tienda Inglesa,Quinoa LA ABUNDANCIA 400 gr,231.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P219181-2.jpg?20210504203917,Quinoa-LA-ABUNDANCIA-400-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/quinoa-la-abundancia-400-gr.producto?14255,,42",7730195004806
Tienda Inglesa,Tostadas de Arroz y Maíz TIENDA INGLESA 130 gr,71.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P580661-1.jpg?20250120200026,Tostadas-de-Arroz-y-Maiz-TIENDA-INGLESA-130-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/tostadas-de-arroz-y-maiz-tienda-inglesa-130-gr.producto?1580661,,42",7730127011452
Tienda Inglesa,Dulce de Membrillo LOS NIETITOS 900 gr,180.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P002600-1.jpg?20211103030004,Dulce-de-Membrillo-LOS-NIETITOS-900-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/dulce-de-membrillo-los-nietitos-900-gr.producto?23589,,42",7730124020402
Tienda Inglesa,Azúcar Rubio BELLA UNIÓN 500 g,73.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P204483-1.jpg?20230118210021,Azucar-Rubio-BELLA-UNIN-500-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/azucar-rubio-bella-union-500-g.producto?45590,,42",7730106000422
Tienda Inglesa,Almidón de Maíz MAIZENA 550 gr,125.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P528532-1.jpg?20230327100013,Almidon-de-Maiz-MAIZENA-550-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/almidon-de-maiz-maizena-550-gr.producto?1528532,,42",7794000005389
Tienda Inglesa,Yerba Silueta Ideal CABRAL 1 Kg,225.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P112473-1.jpg?20221011200011,Yerba-Silueta-Ideal-CABRAL-1-Kg-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/yerba-silueta-ideal-cabral-1-kg.producto?7779,,42",7730498001076
Tienda Inglesa,Papas Fritas Clásicas LAY'S 235 gr    Antes,182.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P564467-2.jpg?20250901111804,Papas-Fritas-Clasicas-LAY%27S-235-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/papas-fritas-clasicas-lays-235-gr.producto?1564467,,42",7790310986158
Tienda Inglesa,Aceitunas Verdes sin Carozo RIO DE LA PLATA 200 gr    Antes,51.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P546265-2.jpg?20250904103056,Aceitunas-Verdes-sin-Carozo-RIO-DE-LA-PLATA-200-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/aceitunas-verdes-sin-carozo-rio-de-la-plata-200-gr.producto?1546265,,42",7730205107947
Tienda Inglesa,Dulce de Leche Clásico CONAPROLE 970 gr,306.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P001375-2.jpg?20220214105554,Dulce-de-Leche-Clasico-CONAPROLE-970-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/dulce-de-leche-clasico-conaprole-970-gr.producto?23204,,42",7730105005091
Tienda Inglesa,Grisines LA TRIGUEÑA Clásicos 150 gr,97.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P227866-2.jpg?20230516133311,Grisines-LA-TRIGUEnA-Clasicos-150-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/grisines-la-triguena-clasicos-150-gr.producto?15497,,42",7730221000116
Tienda Inglesa,Caldo KNORR de Gallina x 12 Cubos,131.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P057486-1.jpg?20220930211951,Caldo-KNORR-de-Gallina-x-12-Cubos-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/caldo-knorr-de-gallina-x-12-cubos.producto?5569,,42",7730343001411
Tienda Inglesa,Lentejas TIENDA INGLESA 450 g,125.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P230468-2.jpg?20250925160421,Lentejas-TIENDA-INGLESA-450-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/lentejas-tienda-inglesa-450-g.producto?16176,,42",7730127005857
Tienda Inglesa,Aceite de Girasol NATURA en Spray 126 g,250.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P398385-1.jpg?20170830115929,Aceite-de-Girasol-NATURA-en-Spray-126-g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/aceite-de-girasol-natura-en-spray-126-g.producto?324853,,42",7790272000831
Tienda Inglesa,Fideos Penne Rigate TIENDA INGLESA 500 gr,103.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P494279-1.jpg?20210402160101,Fideos-Penne-Rigate-TIENDA-INGLESA-500-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/fideos-penne-rigate-tienda-inglesa-500-gr.producto?414473,,42",7730127007844
Tienda Inglesa,Galletita Mini OREO 50g,32.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P340955-1.jpg?20250916120712,Galletita-Mini-OREO-50g-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletita-mini-oreo-50g.producto?269030,,42",7622201752231
Tienda Inglesa,Mermelada LOS NIETITOS sabor Durazno Pote 500 gr,137.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P003148-1.jpg?20220705194926,Mermelada-LOS-NIETITOS-sabor-Durazno-Pote-500-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/mermelada-los-nietitos-sabor-durazno-pote-500-gr.producto?211,,42",7730124010304
Tienda Inglesa,Orégano MONTE COUDINE 50 gr,134.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P038333-1.jpg?20211030025954,Oregano-MONTE-COUDINE-50-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/oregano-monte-coudine-50-gr.producto?4587,,42",7730177000062
Tienda Inglesa,Edulcorante SPLENDA 100 Sobres,398.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P087001-1.jpg?20180221103157,Edulcorante-SPLENDA-100-Sobres-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/edulcorante-splenda-100-sobres.producto?6557,,42",722776020029
Tienda Inglesa,Galletas de Chocolate Waffle Sensación FAMOSA 180 gr,76.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P106208-1.jpg?20250916120712,Galletas-de-Chocolate-Waffle-Sensacion-FAMOSA-180-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/galletas-de-chocolate-waffle-sensacion-famosa-180-gr.producto?7388,,42",7622201698560
Tienda Inglesa,Orégano TIENDA INGLESA 50 gr,99.0,"https://prod-resize.tiendainglesa.com.uy/images/small/P506789-2.jpg?20210521090811,Oregano-TIENDA-INGLESA-50-gr-en-Tienda-Inglesa","https://www.tiendainglesa.com.uy/supermercado/oregano-tienda-inglesa-50-gr.producto?1506789,,42",7730127008704
